winner = 2, loser = 1, round = 27
winner = 20, loser = 13, round = 22
winner = 21, loser = 13, round = 25
winner = 13, loser = 22, round = 26
winner = 23, loser = 13, round = 47
winner = 24, loser = 13, round = 33
winner = 25, loser = 13, round = 28
winner = 26, loser = 13, round = 35
winner = 27, loser = 13, round = 25
winner = 13, loser = 28, round = 20
winner = 29, loser = 13, round = 26
winner = 30, loser = 13, round = 23
winner = 13, loser = 31, round = 19
winner = 13, loser = 32, round = 24
winner = 33, loser = 13, round = 25
winner = 13, loser = 34, round = 23
winner = 13, loser = 35, round = 21
winner = 13, loser = 36, round = 23
winner = 37, loser = 13, round = 34
winner = 13, loser = 38, round = 22
winner = 39, loser = 13, round = 34
winner = 40, loser = 13, round = 31
winner = 41, loser = 13, round = 25
winner = 13, loser = 42, round = 23
winner = 43, loser = 13, round = 44
winner = 44, loser = 13, round = 22
winner = 45, loser = 13, round = 18
winner = 46, loser = 13, round = 29
winner = 13, loser = 47, round = 35
winner = 13, loser = 48, round = 23
winner = 13, loser = 49, round = 28
winner = 50, loser = 13, round = 26
winner = 13, loser = 51, round = 28
winner = 13, loser = 52, round = 21
winner = 53, loser = 13, round = 34
winner = 54, loser = 13, round = 26
winner = 55, loser = 13, round = 36
winner = 56, loser = 13, round = 23
winner = 13, loser = 57, round = 23
winner = 13, loser = 58, round = 31
winner = 59, loser = 13, round = 28
winner = 13, loser = 60, round = 28
winner = 61, loser = 13, round = 29
winner = 13, loser = 62, round = 18
winner = 63, loser = 13, round = 27
winner = 64, loser = 13, round = 28
winner = 65, loser = 13, round = 29
winner = 66, loser = 13, round = 18
winner = 67, loser = 13, round = 26
winner = 13, loser = 68, round = 20
winner = 1, loser = 14, round = 30
winner = 2, loser = 14, round = 25
winner = 14, loser = 3, round = 28
winner = 4, loser = 14, round = 28
winner = 5, loser = 14, round = 20
winner = 14, loser = 6, round = 22
winner = 14, loser = 7, round = 25
winner = 14, loser = 8, round = 22
winner = 14, loser = 9, round = 30
winner = 14, loser = 10, round = 31
winner = 11, loser = 14, round = 29
winner = 12, loser = 14, round = 21
winner = 13, loser = 14, round = 28
winner = 14, loser = 15, round = 30
winner = 14, loser = 16, round = 28
winner = 14, loser = 17, round = 22
winner = 18, loser = 14, round = 37
winner = 19, loser = 14, round = 24
winner = 20, loser = 14, round = 18
winner = 21, loser = 14, round = 18
winner = 14, loser = 22, round = 23
winner = 23, loser = 14, round = 40
winner = 24, loser = 14, round = 33
winner = 14, loser = 25, round = 22
winner = 26, loser = 14, round = 23
winner = 14, loser = 27, round = 27
winner = 14, loser = 28, round = 34
winner = 29, loser = 14, round = 21
winner = 14, loser = 30, round = 24
winner = 14, loser = 31, round = 26
winner = 14, loser = 32, round = 32
winner = 33, loser = 14, round = 34
winner = 14, loser = 34, round = 24
winner = 14, loser = 35, round = 29
winner = 36, loser = 14, round = 26
winner = 37, loser = 14, round = 35
winner = 38, loser = 14, round = 23
winner = 39, loser = 14, round = 30
winner = 14, loser = 40, round = 28
winner = 41, loser = 14, round = 29
winner = 14, loser = 42, round = 22
winner = 43, loser = 14, round = 44
winner = 44, loser = 14, round = 28
winner = 14, loser = 45, round = 28
winner = 14, loser = 46, round = 23
winner = 47, loser = 14, round = 22
winner = 14, loser = 48, round = 23
winner = 14, loser = 49, round = 27
winner = 50, loser = 14, round = 24
winner = 51, loser = 14, round = 30
winner = 14, loser = 52, round = 30
winner = 53, loser = 14, round = 29
winner = 14, loser = 54, round = 29
winner = 55, loser = 14, round = 40
winner = 56, loser = 14, round = 26
winner = 14, loser = 57, round = 18
winner = 14, loser = 58, round = 29
winner = 14, loser = 59, round = 21
winner = 60, loser = 14, round = 20
winner = 61, loser = 14, round = 40
winner = 62, loser = 14, round = 28
winner = 63, loser = 14, round = 19
winner = 14, loser = 64, round = 29
winner = 65, loser = 14, round = 29
winner = 66, loser = 14, round = 22
winner = 67, loser = 14, round = 31
winner = 14, loser = 68, round = 28
winner = 15, loser = 1, round = 26
winner = 2, loser = 15, round = 37
winner = 3, loser = 15, round = 30
winner = 4, loser = 15, round = 32
winner = 15, loser = 5, round = 26
winner = 15, loser = 6, round = 34
winner = 7, loser = 15, round = 18
winner = 8, loser = 15, round = 28
winner = 15, loser = 9, round = 23
winner = 15, loser = 10, round = 37
winner = 15, loser = 11, round = 31
winner = 12, loser = 15, round = 34
winner = 13, loser = 15, round = 22
winner = 14, loser = 15, round = 22
winner = 16, loser = 15, round = 30
winner = 15, loser = 17, round = 21
winner = 18, loser = 15, round = 27
winner = 15, loser = 19, round = 21
winner = 20, loser = 15, round = 23
winner = 21, loser = 15, round = 26
winner = 15, loser = 22, round = 31
winner = 23, loser = 15, round = 46
winner = 24, loser = 15, round = 24
winner = 15, loser = 25, round = 31
winner = 26, loser = 15, round = 28
winner = 27, loser = 15, round = 24
winner = 15, loser = 28, round = 38
winner = 15, loser = 29, round = 31
winner = 30, loser = 15, round = 30
winner = 31, loser = 15, round = 18
winner = 32, loser = 15, round = 24
winner = 33, loser = 15, round = 24
winner = 15, loser = 34, round = 29
winner = 35, loser = 15, round = 26
winner = 36, loser = 15, round = 29
winner = 37, loser = 15, round = 25
winner = 15, loser = 38, round = 32
winner = 39, loser = 15, round = 28
winner = 15, loser = 40, round = 29
winner = 41, loser = 15, round = 24
winner = 42, loser = 15, round = 34
winner = 43, loser = 15, round = 32
winner = 44, loser = 15, round = 30
winner = 15, loser = 45, round = 28
winner = 46, loser = 15, round = 24
winner = 15, loser = 47, round = 25
winner = 15, loser = 48, round = 18
winner = 49, loser = 15, round = 34
winner = 50, loser = 15, round = 38
winner = 15, loser = 51, round = 22
winner = 15, loser = 52, round = 27
winner = 53, loser = 15, round = 23
winner = 15, loser = 54, round = 29
winner = 55, loser = 15, round = 32
winner = 56, loser = 15, round = 22
winner = 57, loser = 15, round = 18
winner = 58, loser = 15, round = 23
winner = 59, loser = 15, round = 34
winner = 15, loser = 60, round = 25
winner = 61, loser = 15, round = 40
winner = 15, loser = 62, round = 23
winner = 63, loser = 15, round = 33
winner = 15, loser = 64, round = 33
winner = 65, loser = 15, round = 40
winner = 15, loser = 66, round = 31
winner = 15, loser = 67, round = 25
winner = 15, loser = 68, round = 18
winner = 16, loser = 1, round = 26
winner = 2, loser = 16, round = 36
winner = 3, loser = 16, round = 32
winner = 4, loser = 16, round = 21
winner = 16, loser = 5, round = 25
winner = 16, loser = 6, round = 31
winner = 7, loser = 16, round = 31
winner = 8, loser = 16, round = 28
winner = 16, loser = 9, round = 24
winner = 10, loser = 16, round = 31
winner = 16, loser = 11, round = 21
winner = 16, loser = 12, round = 33
winner = 16, loser = 13, round = 25
winner = 14, loser = 16, round = 21
winner = 16, loser = 15, round = 27
winner = 16, loser = 17, round = 25
winner = 18, loser = 16, round = 31
winner = 16, loser = 19, round = 22
winner = 16, loser = 20, round = 25
winner = 21, loser = 16, round = 20
winner = 22, loser = 16, round = 18
winner = 23, loser = 16, round = 38
winner = 24, loser = 16, round = 25
winner = 25, loser = 16, round = 19
winner = 26, loser = 16, round = 32
winner = 27, loser = 16, round = 21
winner = 16, loser = 28, round = 29
winner = 29, loser = 16, round = 24
winner = 16, loser = 30, round = 23
winner = 31, loser = 16, round = 25
winner = 16, loser = 32, round = 18
winner = 33, loser = 16, round = 35
winner = 16, loser = 34, round = 23
winner = 16, loser = 35, round = 26
winner = 36, loser = 16, round = 24
winner = 37, loser = 16, round = 32
winner = 16, loser = 38, round = 21
winner = 39, loser = 16, round = 32
winner = 40, loser = 16, round = 31
winner = 41, loser = 16, round = 27
winner = 42, loser = 16, round = 42
winner = 43, loser = 16, round = 38
winner = 16, loser = 44, round = 24
winner = 16, loser = 45, round = 25
winner = 46, loser = 16, round = 23
winner = 16, loser = 47, round = 28
winner = 48, loser = 16, round = 18
winner = 49, loser = 16, round = 21
winner = 50, loser = 16, round = 34
winner = 51, loser = 16, round = 20
winner = 16, loser = 52, round = 23
winner = 53, loser = 16, round = 19
winner = 54, loser = 16, round = 22
winner = 55, loser = 16, round = 35
winner = 56, loser = 16, round = 36
winner = 16, loser = 57, round = 18
winner = 16, loser = 58, round = 23
winner = 59, loser = 16, round = 19
winner = 60, loser = 16, round = 25
winner = 16, loser = 61, round = 27
winner = 16, loser = 62, round = 27
winner = 63, loser = 16, round = 25
winner = 16, loser = 64, round = 27
winner = 65, loser = 16, round = 39
winner = 66, loser = 16, round = 25
winner = 16, loser = 67, round = 27
winner = 16, loser = 68, round = 19
winner = 17, loser = 1, round = 20
winner = 17, loser = 2, round = 27
winner = 3, loser = 17, round = 36
winner = 4, loser = 17, round = 23
winner = 5, loser = 17, round = 19
winner = 6, loser = 17, round = 21
winner = 7, loser = 17, round = 26
winner = 17, loser = 8, round = 24
winner = 9, loser = 17, round = 19
winner = 10, loser = 17, round = 20
winner = 11, loser = 17, round = 18
winner = 12, loser = 17, round = 23
winner = 13, loser = 17, round = 24
winner = 14, loser = 17, round = 23
winner = 15, loser = 17, round = 28
winner = 17, loser = 16, round = 19
winner = 18, loser = 17, round = 34
winner = 17, loser = 19, round = 22
winner = 20, loser = 17, round = 22
winner = 21, loser = 17, round = 22
winner = 22, loser = 17, round = 21
winner = 23, loser = 17, round = 32
winner = 24, loser = 17, round = 32
winner = 17, loser = 25, round = 20
winner = 26, loser = 17, round = 34
winner = 27, loser = 17, round = 36
winner = 17, loser = 28, round = 25
winner = 29, loser = 17, round = 27
winner = 30, loser = 17, round = 28
winner = 31, loser = 17, round = 21
winner = 17, loser = 32, round = 23
winner = 33, loser = 17, round = 25
winner = 34, loser = 17, round = 30
winner = 17, loser = 35, round = 30
winner = 17, loser = 36, round = 21
winner = 37, loser = 17, round = 40
winner = 17, loser = 38, round = 20
winner = 17, loser = 39, round = 28
winner = 40, loser = 17, round = 31
winner = 17, loser = 41, round = 20
winner = 42, loser = 17, round = 34
winner = 43, loser = 17, round = 36
winner = 17, loser = 44, round = 26
winner = 45, loser = 17, round = 24
winner = 46, loser = 17, round = 29
winner = 17, loser = 47, round = 30
winner = 17, loser = 48, round = 23
winner = 17, loser = 49, round = 23
winner = 50, loser = 17, round = 41
winner = 51, loser = 17, round = 36
winner = 52, loser = 17, round = 23
winner = 53, loser = 17, round = 35
winner = 54, loser = 17, round = 30
winner = 17, loser = 55, round = 26
winner = 56, loser = 17, round = 25
winner = 17, loser = 57, round = 22
winner = 58, loser = 17, round = 33
winner = 59, loser = 17, round = 27
winner = 60, loser = 17, round = 27
winner = 61, loser = 17, round = 40
winner = 62, loser = 17, round = 22
winner = 17, loser = 63, round = 27
winner = 17, loser = 64, round = 23
winner = 65, loser = 17, round = 30
winner = 66, loser = 17, round = 21
winner = 67, loser = 17, round = 26
winner = 68, loser = 17, round = 28
winner = 1, loser = 18, round = 19
winner = 18, loser = 2, round = 31
winner = 18, loser = 3, round = 27
winner = 18, loser = 4, round = 37
winner = 18, loser = 5, round = 34
winner = 6, loser = 18, round = 23
winner = 18, loser = 7, round = 27
winner = 18, loser = 8, round = 27
winner = 18, loser = 9, round = 30
winner = 10, loser = 18, round = 18
winner = 18, loser = 11, round = 27
winner = 18, loser = 12, round = 44
winner = 18, loser = 13, round = 27
winner = 18, loser = 14, round = 31
winner = 18, loser = 15, round = 31
winner = 18, loser = 16, round = 23
winner = 18, loser = 17, round = 41
winner = 18, loser = 19, round = 31
winner = 18, loser = 20, round = 31
winner = 18, loser = 21, round = 20
winner = 18, loser = 22, round = 31
winner = 23, loser = 18, round = 48
winner = 18, loser = 24, round = 24
winner = 18, loser = 25, round = 30
winner = 26, loser = 18, round = 37
winner = 18, loser = 27, round = 36
winner = 18, loser = 28, round = 34
winner = 18, loser = 29, round = 42
winner = 30, loser = 18, round = 30
winner = 18, loser = 31, round = 30
winner = 32, loser = 18, round = 26
winner = 33, loser = 18, round = 21
winner = 18, loser = 34, round = 29
winner = 35, loser = 18, round = 29
winner = 36, loser = 18, round = 21
winner = 18, loser = 37, round = 34
winner = 38, loser = 18, round = 29
winner = 39, loser = 18, round = 26
winner = 18, loser = 40, round = 27
winner = 18, loser = 41, round = 30
winner = 42, loser = 18, round = 30
winner = 18, loser = 43, round = 27
winner = 18, loser = 44, round = 27
winner = 18, loser = 45, round = 19
winner = 18, loser = 46, round = 35
winner = 18, loser = 47, round = 27
winner = 18, loser = 48, round = 27
winner = 18, loser = 49, round = 24
winner = 18, loser = 50, round = 30
winner = 18, loser = 51, round = 26
winner = 18, loser = 52, round = 25
winner = 18, loser = 53, round = 31
winner = 18, loser = 54, round = 33
winner = 18, loser = 55, round = 28
winner = 18, loser = 56, round = 43
winner = 57, loser = 18, round = 20
winner = 18, loser = 58, round = 35
winner = 59, loser = 18, round = 26
winner = 18, loser = 60, round = 36
winner = 61, loser = 18, round = 29
winner = 18, loser = 62, round = 36
winner = 18, loser = 63, round = 27
winner = 64, loser = 18, round = 22
winner = 65, loser = 18, round = 31
winner = 66, loser = 18, round = 23
winner = 67, loser = 18, round = 19
winner = 18, loser = 68, round = 24
winner = 19, loser = 1, round = 24
winner = 19, loser = 2, round = 23
winner = 3, loser = 19, round = 23
winner = 4, loser = 19, round = 23
winner = 19, loser = 5, round = 18
winner = 19, loser = 6, round = 33
winner = 19, loser = 7, round = 21
winner = 19, loser = 8, round = 25
winner = 19, loser = 9, round = 24
winner = 10, loser = 19, round = 18
winner = 19, loser = 11, round = 23
winner = 19, loser = 12, round = 22
winner = 19, loser = 13, round = 30
winner = 14, loser = 19, round = 30
winner = 15, loser = 19, round = 30
winner = 19, loser = 16, round = 21
winner = 17, loser = 19, round = 29
winner = 18, loser = 19, round = 27
winner = 19, loser = 20, round = 24
winner = 21, loser = 19, round = 21
winner = 22, loser = 19, round = 29
winner = 23, loser = 19, round = 35
winner = 19, loser = 24, round = 28
winner = 19, loser = 25, round = 29
winner = 26, loser = 19, round = 41
winner = 19, loser = 27, round = 30
winner = 28, loser = 19, round = 24
winner = 29, loser = 19, round = 21
winner = 30, loser = 19, round = 18
winner = 31, loser = 19, round = 31
winner = 32, loser = 19, round = 30
winner = 19, loser = 33, round = 19
winner = 34, loser = 19, round = 23
winner = 19, loser = 35, round = 21
winner = 19, loser = 36, round = 22
winner = 37, loser = 19, round = 22
winner = 19, loser = 38, round = 27
winner = 39, loser = 19, round = 26
winner = 19, loser = 40, round = 22
winner = 19, loser = 41, round = 28
winner = 42, loser = 19, round = 35
winner = 43, loser = 19, round = 33
winner = 19, loser = 44, round = 23
winner = 45, loser = 19, round = 25
winner = 46, loser = 19, round = 35
winner = 19, loser = 47, round = 28
winner = 19, loser = 48, round = 27
winner = 49, loser = 19, round = 27
winner = 50, loser = 19, round = 43
winner = 51, loser = 19, round = 27
winner = 19, loser = 52, round = 21
winner = 53, loser = 19, round = 25
winner = 19, loser = 54, round = 26
winner = 55, loser = 19, round = 37
winner = 19, loser = 56, round = 18
winner = 19, loser = 57, round = 35
winner = 58, loser = 19, round = 30
winner = 59, loser = 19, round = 24
winner = 60, loser = 19, round = 28
winner = 61, loser = 19, round = 29
winner = 19, loser = 62, round = 33
winner = 19, loser = 63, round = 29
winner = 64, loser = 19, round = 28
winner = 65, loser = 19, round = 39
winner = 66, loser = 19, round = 28
winner = 67, loser = 19, round = 18
winner = 19, loser = 68, round = 24
winner = 1, loser = 20, round = 26
winner = 2, loser = 20, round = 21
winner = 3, loser = 20, round = 21
winner = 4, loser = 20, round = 28
winner = 20, loser = 5, round = 18
winner = 20, loser = 6, round = 30
winner = 20, loser = 7, round = 24
winner = 20, loser = 8, round = 18
winner = 9, loser = 20, round = 24
winner = 10, loser = 20, round = 28
winner = 11, loser = 20, round = 26
winner = 12, loser = 20, round = 34
winner = 20, loser = 13, round = 23
winner = 14, loser = 20, round = 23
winner = 15, loser = 20, round = 30
winner = 16, loser = 20, round = 26
winner = 17, loser = 20, round = 29
winner = 18, loser = 20, round = 33
winner = 20, loser = 19, round = 27
winner = 21, loser = 20, round = 25
winner = 22, loser = 20, round = 25
winner = 23, loser = 20, round = 35
winner = 24, loser = 20, round = 27
winner = 25, loser = 20, round = 30
winner = 26, loser = 20, round = 31
winner = 27, loser = 20, round = 22
winner = 28, loser = 20, round = 19
winner = 20, loser = 29, round = 24
winner = 30, loser = 20, round = 31
winner = 20, loser = 31, round = 36
winner = 20, loser = 32, round = 26
winner = 20, loser = 33, round = 27
winner = 34, loser = 20, round = 21
winner = 35, loser = 20, round = 30
winner = 36, loser = 20, round = 26
winner = 20, loser = 37, round = 28
winner = 38, loser = 20, round = 26
winner = 39, loser = 20, round = 38
winner = 40, loser = 20, round = 36
winner = 20, loser = 41, round = 25
winner = 42, loser = 20, round = 25
winner = 43, loser = 20, round = 43
winner = 44, loser = 20, round = 21
winner = 45, loser = 20, round = 27
winner = 46, loser = 20, round = 31
winner = 20, loser = 47, round = 18
winner = 20, loser = 48, round = 23
winner = 49, loser = 20, round = 20
winner = 50, loser = 20, round = 34
winner = 20, loser = 51, round = 28
winner = 20, loser = 52, round = 37
winner = 20, loser = 53, round = 30
winner = 54, loser = 20, round = 25
winner = 55, loser = 20, round = 44
winner = 56, loser = 20, round = 23
winner = 57, loser = 20, round = 28
winner = 58, loser = 20, round = 31
winner = 59, loser = 20, round = 33
winner = 20, loser = 60, round = 28
winner = 61, loser = 20, round = 32
winner = 62, loser = 20, round = 19
winner = 20, loser = 63, round = 26
winner = 20, loser = 64, round = 24
winner = 65, loser = 20, round = 30
winner = 66, loser = 20, round = 26
winner = 67, loser = 20, round = 22
winner = 68, loser = 20, round = 20
winner = 1, loser = 21, round = 25
winner = 2, loser = 21, round = 29
winner = 3, loser = 21, round = 41
winner = 21, loser = 4, round = 28
winner = 21, loser = 5, round = 41
winner = 6, loser = 21, round = 23
winner = 21, loser = 7, round = 26
winner = 8, loser = 21, round = 20
winner = 9, loser = 21, round = 28
winner = 21, loser = 10, round = 22
winner = 21, loser = 11, round = 29
winner = 21, loser = 12, round = 31
winner = 13, loser = 21, round = 24
winner = 21, loser = 14, round = 24
winner = 21, loser = 15, round = 32
winner = 21, loser = 16, round = 24
winner = 21, loser = 17, round = 18
winner = 18, loser = 21, round = 29
winner = 21, loser = 19, round = 23
winner = 20, loser = 21, round = 18
winner = 22, loser = 21, round = 30
winner = 23, loser = 21, round = 39
winner = 24, loser = 21, round = 25
winner = 25, loser = 21, round = 24
winner = 21, loser = 26, round = 21
winner = 27, loser = 21, round = 31
winner = 21, loser = 28, round = 19
winner = 21, loser = 29, round = 29
winner = 21, loser = 30, round = 24
winner = 31, loser = 21, round = 24
winner = 32, loser = 21, round = 25
winner = 21, loser = 33, round = 27
winner = 34, loser = 21, round = 18
winner = 21, loser = 35, round = 26
winner = 21, loser = 36, round = 19
winner = 37, loser = 21, round = 31
winner = 21, loser = 38, round = 36
winner = 39, loser = 21, round = 31
winner = 40, loser = 21, round = 29
winner = 41, loser = 21, round = 44
winner = 42, loser = 21, round = 27
winner = 43, loser = 21, round = 43
winner = 21, loser = 44, round = 19
winner = 45, loser = 21, round = 25
winner = 21, loser = 46, round = 33
winner = 21, loser = 47, round = 21
winner = 21, loser = 48, round = 27
winner = 21, loser = 49, round = 18
winner = 50, loser = 21, round = 34
winner = 51, loser = 21, round = 35
winner = 21, loser = 52, round = 33
winner = 53, loser = 21, round = 37
winner = 21, loser = 54, round = 21
winner = 55, loser = 21, round = 34
winner = 21, loser = 56, round = 31
winner = 57, loser = 21, round = 24
winner = 21, loser = 58, round = 24
winner = 59, loser = 21, round = 24
winner = 21, loser = 60, round = 21
winner = 21, loser = 61, round = 32
winner = 62, loser = 21, round = 25
winner = 21, loser = 63, round = 18
winner = 64, loser = 21, round = 18
winner = 65, loser = 21, round = 30
winner = 66, loser = 21, round = 21
winner = 21, loser = 67, round = 20
winner = 21, loser = 68, round = 30
winner = 22, loser = 1, round = 27
winner = 2, loser = 22, round = 34
winner = 3, loser = 22, round = 32
winner = 4, loser = 22, round = 22
winner = 22, loser = 5, round = 24
winner = 22, loser = 6, round = 21
winner = 7, loser = 22, round = 20
winner = 22, loser = 8, round = 19
winner = 9, loser = 22, round = 23
winner = 22, loser = 10, round = 26
winner = 22, loser = 11, round = 32
winner = 22, loser = 12, round = 28
winner = 22, loser = 13, round = 23
winner = 22, loser = 14, round = 23
winner = 15, loser = 22, round = 20
winner = 22, loser = 16, round = 22
winner = 22, loser = 17, round = 24
winner = 22, loser = 18, round = 30
winner = 22, loser = 19, round = 25
winner = 22, loser = 20, round = 30
winner = 22, loser = 21, round = 22
winner = 23, loser = 22, round = 28
winner = 24, loser = 22, round = 35
winner = 22, loser = 25, round = 27
winner = 26, loser = 22, round = 37
winner = 27, loser = 22, round = 22
winner = 22, loser = 28, round = 18
winner = 22, loser = 29, round = 21
winner = 30, loser = 22, round = 25
winner = 22, loser = 31, round = 26
winner = 22, loser = 32, round = 33
winner = 33, loser = 22, round = 24
winner = 34, loser = 22, round = 18
winner = 22, loser = 35, round = 25
winner = 36, loser = 22, round = 29
winner = 37, loser = 22, round = 23
winner = 22, loser = 38, round = 30
winner = 39, loser = 22, round = 27
winner = 40, loser = 22, round = 30
winner = 41, loser = 22, round = 31
winner = 42, loser = 22, round = 32
winner = 43, loser = 22, round = 36
winner = 22, loser = 44, round = 21
winner = 22, loser = 45, round = 36
winner = 46, loser = 22, round = 26
winner = 47, loser = 22, round = 21
winner = 22, loser = 48, round = 18
winner = 49, loser = 22, round = 20
winner = 50, loser = 22, round = 32
winner = 51, loser = 22, round = 36
winner = 22, loser = 52, round = 26
winner = 22, loser = 53, round = 22
winner = 22, loser = 54, round = 34
winner = 22, loser = 55, round = 20
winner = 22, loser = 56, round = 18
winner = 22, loser = 57, round = 32
winner = 22, loser = 58, round = 20
winner = 59, loser = 22, round = 32
winner = 60, loser = 22, round = 34
winner = 22, loser = 61, round = 31
winner = 22, loser = 62, round = 30
winner = 63, loser = 22, round = 24
winner = 64, loser = 22, round = 24
winner = 65, loser = 22, round = 25
winner = 22, loser = 66, round = 18
winner = 22, loser = 67, round = 27
winner = 22, loser = 68, round = 27
winner = 23, loser = 1, round = 39
winner = 23, loser = 2, round = 43
winner = 23, loser = 3, round = 37
winner = 23, loser = 4, round = 47
winner = 23, loser = 5, round = 36
winner = 23, loser = 6, round = 43
winner = 23, loser = 7, round = 44
winner = 23, loser = 8, round = 27
winner = 9, loser = 23, round = 28
winner = 23, loser = 10, round = 47
winner = 11, loser = 23, round = 20
winner = 12, loser = 23, round = 30
winner = 23, loser = 13, round = 34
winner = 23, loser = 14, round = 38
winner = 23, loser = 15, round = 34
winner = 23, loser = 16, round = 34
winner = 23, loser = 17, round = 48
winner = 23, loser = 18, round = 40
winner = 23, loser = 19, round = 43
winner = 20, loser = 23, round = 29
winner = 23, loser = 21, round = 39
winner = 23, loser = 22, round = 40
winner = 23, loser = 24, round = 29
winner = 23, loser = 25, round = 41
winner = 23, loser = 26, round = 37
winner = 27, loser = 23, round = 30
winner = 23, loser = 28, round = 41
winner = 23, loser = 29, round = 48
winner = 23, loser = 30, round = 33
winner = 23, loser = 31, round = 45
winner = 23, loser = 32, round = 45
winner = 23, loser = 33, round = 31
winner = 23, loser = 34, round = 40
winner = 35, loser = 23, round = 27
winner = 36, loser = 23, round = 31
winner = 37, loser = 23, round = 30
winner = 23, loser = 38, round = 31
winner = 23, loser = 39, round = 41
winner = 23, loser = 40, round = 34
winner = 41, loser = 23, round = 28
winner = 42, loser = 23, round = 28
winner = 23, loser = 43, round = 40
winner = 23, loser = 44, round = 41
winner = 23, loser = 45, round = 36
winner = 46, loser = 23, round = 35
winner = 23, loser = 47, round = 35
winner = 23, loser = 48, round = 37
winner = 23, loser = 49, round = 31
winner = 50, loser = 23, round = 34
winner = 23, loser = 51, round = 23
winner = 23, loser = 52, round = 27
winner = 23, loser = 53, round = 48
winner = 23, loser = 54, round = 40
winner = 55, loser = 23, round = 32
winner = 23, loser = 56, round = 39
winner = 23, loser = 57, round = 38
winner = 23, loser = 58, round = 32
winner = 23, loser = 59, round = 48
winner = 23, loser = 60, round = 48
winner = 23, loser = 61, round = 38
winner = 23, loser = 62, round = 40
winner = 23, loser = 63, round = 33
winner = 23, loser = 64, round = 39
winner = 65, loser = 23, round = 31
winner = 23, loser = 66, round = 41
winner = 23, loser = 67, round = 32
winner = 23, loser = 68, round = 33
winner = 24, loser = 1, round = 28
winner = 24, loser = 2, round = 23
winner = 3, loser = 24, round = 31
winner = 4, loser = 24, round = 21
winner = 24, loser = 5, round = 27
winner = 24, loser = 6, round = 27
winner = 24, loser = 7, round = 34
winner = 8, loser = 24, round = 22
winner = 9, loser = 24, round = 31
winner = 24, loser = 10, round = 26
winner = 24, loser = 11, round = 27
winner = 24, loser = 12, round = 30
winner = 24, loser = 13, round = 22
winner = 24, loser = 14, round = 35
winner = 15, loser = 24, round = 31
winner = 24, loser = 16, round = 27
winner = 17, loser = 24, round = 21
winner = 24, loser = 18, round = 26
winner = 24, loser = 19, round = 25
winner = 24, loser = 20, round = 26
winner = 24, loser = 21, round = 21
winner = 22, loser = 24, round = 26
winner = 23, loser = 24, round = 36
winner = 24, loser = 25, round = 37
winner = 26, loser = 24, round = 29
winner = 24, loser = 27, round = 19
winner = 24, loser = 28, round = 20
winner = 29, loser = 24, round = 18
winner = 30, loser = 24, round = 18
winner = 31, loser = 24, round = 26
winner = 24, loser = 32, round = 21
winner = 24, loser = 33, round = 27
winner = 24, loser = 34, round = 40
winner = 24, loser = 35, round = 23
winner = 36, loser = 24, round = 24
winner = 24, loser = 37, round = 37
winner = 24, loser = 38, round = 37
winner = 24, loser = 39, round = 29
winner = 24, loser = 40, round = 26
winner = 24, loser = 41, round = 31
winner = 24, loser = 42, round = 32
winner = 24, loser = 43, round = 28
winner = 24, loser = 44, round = 25
winner = 45, loser = 24, round = 34
winner = 46, loser = 24, round = 23
winner = 47, loser = 24, round = 18
winner = 24, loser = 48, round = 32
winner = 49, loser = 24, round = 38
winner = 50, loser = 24, round = 43
winner = 51, loser = 24, round = 31
winner = 24, loser = 52, round = 31
winner = 24, loser = 53, round = 36
winner = 24, loser = 54, round = 39
winner = 55, loser = 24, round = 29
winner = 56, loser = 24, round = 27
winner = 57, loser = 24, round = 23
winner = 58, loser = 24, round = 27
winner = 24, loser = 59, round = 26
winner = 24, loser = 60, round = 23
winner = 61, loser = 24, round = 28
winner = 24, loser = 62, round = 18
winner = 24, loser = 63, round = 35
winner = 24, loser = 64, round = 26
winner = 65, loser = 24, round = 40
winner = 24, loser = 66, round = 28
winner = 67, loser = 24, round = 33
winner = 68, loser = 24, round = 28
winner = 1, loser = 25, round = 22
winner = 2, loser = 25, round = 22
winner = 25, loser = 3, round = 23
winner = 4, loser = 25, round = 19
winner = 5, loser = 25, round = 19
winner = 6, loser = 25, round = 18
winner = 25, loser = 7, round = 25
winner = 8, loser = 25, round = 18
winner = 9, loser = 25, round = 35
winner = 10, loser = 25, round = 24
winner = 25, loser = 11, round = 28
winner = 12, loser = 25, round = 24
winner = 13, loser = 25, round = 32
winner = 25, loser = 14, round = 26
winner = 25, loser = 15, round = 21
winner = 16, loser = 25, round = 18
winner = 25, loser = 17, round = 24
winner = 18, loser = 25, round = 35
winner = 25, loser = 19, round = 18
winner = 25, loser = 20, round = 19
winner = 21, loser = 25, round = 25
winner = 22, loser = 25, round = 38
winner = 23, loser = 25, round = 40
winner = 24, loser = 25, round = 34
winner = 26, loser = 25, round = 23
winner = 27, loser = 25, round = 24
winner = 28, loser = 25, round = 29
winner = 25, loser = 29, round = 30
winner = 25, loser = 30, round = 23
winner = 31, loser = 25, round = 33
winner = 32, loser = 25, round = 21
winner = 33, loser = 25, round = 24
winner = 25, loser = 34, round = 29
winner = 35, loser = 25, round = 23
winner = 36, loser = 25, round = 40
winner = 37, loser = 25, round = 31
